-0.00017415,0.016413127,0.012775284,0.00465388,
0.004644969,0.003621355,0.004476013,0.008801425,
0.011385315,0.01457102,0.016162542,0.012398129,
-0.003714251,0.00427312,0.014424703,0.00102049,
-0.000114735,-0.000614244,0.004675673,-0.000679633,
-0.000229502,-0.003299428,0.001301193,-0.004534131,
0.005680223,0.002639224,0.017818356,0.002960624,
0.010326318,0.015142186,0.022339111,0.017256993,
-0.005082128,-0.00044553,-0.00026047,-0.013950893,
0.016516283,0.009110656,-0.007556355,0.02026034,
0.000893294,-0.001934611,-0.001297339,-0.000443765,
-0.004462725,0.006833102,0.000974245,-0.001109856,
-0.008181144,0.016087814,0.025282411,0.0178889,
0.000225949,0.012251072,0.026542389,0.003165604,
-0.015928559,-0.004897545,-0.003691656,-0.000870533,
-0.017850993,0.005265242,0.015056936,0.005554367,
0.002337642,0.004673711,0.017489821,0.018737095,
-0.020698432,-0.000221127,0.011147965,-0.001488412,
-0.005894296,-0.01011417,0.014206232,-0.012563884,
0.002754938,0.005370846,0.009090199,0.024477076,
0.002090462,-0.00191462,-0.041967354,-0.007893906,
-0.043390148,-0.047786186,0.028740972,-0.026310237,
-0.024984393,-0.050454154,-0.027938006,-0.041185433,
0.041791768,0.023489227,0.038014364,0.037840932,
-0.02140714,-0.029631705,-0.018061557,-0.018832815,
-0.027516605,-0.044879683,-0.046782159,-0.051333545,
0.008121238,0.036204977,-0.008071103,0.037289706,
0.040278773,0.013644425,0.034808902,0.010773384,
0.010017755,0.000152133,0.020400677,0.007853753,
0.01843738,0.016728424,0.025832294,0.010909451,
0.03357836,0.018528625,0.007380835,0.020372272,
-0.003237251,0.004846197,-0.008941323,-0.007122857,
-0.003363609,0.006996631,0.013570906,0.007826098,
-0.004538836,0.008054719,0.009922749,-0.013265779,
0.00835911,-0.004238092,0.001631863,0.002623292,
0.017391304,0.018217502,0.009869817,0.025400577,
0.019772085,0.015051572,0.014633301,0.014458856,
-0.003240778,-0.022260075,-0.006550788,-0.01278559,
-0.00151356,-0.012125708,0.000310831,-0.004564756,
-0.017516254,-0.031872006,-0.012562399,-0.00981123,
0.006914326,0.008789012,0.004553249,0.002154066,
0.003461778,0.011131511,0.015570728,0.006340634,
-0.000848371,0.003785765,0.009208413,-0.003417332,
-0.009282838,0.013314298,0.004786546,0.005786552,
0.010912432,0.014743507,0.00444012,0.006072864,
0.017180931,0.03023094,0.017417828,0.022344604,
0.009667769,0.003844661,0.012350449,0.002382391,
-0.0096302,-0.022610525,-0.006387653,-0.024387652,
-0.008501411,0.009945742,0.001775583,-0.005931638,
0.001176821,7.83E-05,-0.005455722,0.003516271,
-0.003526393,-0.012047858,-0.006724236,0.004459524,
-0.015279187,-0.031618461,-0.017020003,-0.0180761,
-0.000342259,-0.001918482,0.026913811,0.00258368,
-0.02265465,-0.006222004,-0.002930977,-0.006979427,
-0.014129725,-0.038317733,-0.023352219,-0.029087391,
-0.023156671,-0.026222929,-0.031949864,-0.029067836,
0.047471819,0.03097189,0.040319294,0.075705426,
-0.025641071,-0.045679387,-0.03779899,-0.045958606,
-0.011049068,-0.000537238,-0.043839553,-0.000894177,
0.007808764,0.027106436,0.011121768,0.021031413,
-0.00655624,-0.024539942,-0.052061007,-0.030130383,
0.010259216,0.006895389,0.014621141,0.013443313,
0.019122288,0.011574824,0.013304045,0.029205251,
0.006934339,0.002604565,0.029193911,0.000541482,
-0.025578692,-0.020208093,-0.032044099,-0.023273372,
0.00991803,0.008351241,0.000604866,0.005984639,
0.018817977,0.015943673,0.021435492,0.023245566,
-0.004675313,-0.011312128,-0.006384762,-0.010981869,
0.009858484,0.012294518,0.015030973,0.018724156,
0.003388061,-0.003137974,-0.012226414,-0.005343022,
0.006238259,0.008462269,0.007485348,0.011710313,
0.013764065,0.034856216,0.04323965,0.020176299,
-0.002244216,-0.001936469,0.015965908,0.003851379,
-0.028340042,0.014569804,0.019026906,-0.003421827,
-0.040972233,-0.013551522,-0.018896432,-0.011549277,
-0.002896428,-0.005135336,-0.006304464,0.003684189,
-0.013919166,-0.044470442,-0.038060177,-0.023387468,
0.004357383,0.001176506,5.48E-05,-0.008698507,
0.003483086,0.018468875,0.039577525,0.021124516,
-0.011569809,-0.00960539,0.036008877,0.016549947,
0.018112296,-0.012348946,-0.004126865,-0.024003371,
0.02323618,0.019639686,0.010299276,0.015825524,
0.044175049,-0.012464985,-0.007950625,-0.015684189,
0.001812267,-0.000644325,0.001528912,0.005988643,
0.039233439,0.023922548,0.005642203,0.011587158,
0.007234956,0.006277443,0.012138312,0.011139102,
0.004806648,-0.000834294,-0.004843326,-0.0042611,
0.007041107,0.02737423,0.009802865,0.011794218,
0.014303971,0.013677949,0.000671614,0.01000621,
-0.007629957,0.00062872,-0.003834441,-0.002144898,
-0.002333114,0.001766377,-0.000854692,0.003377707,
-0.009088451,-0.019060145,-0.01587225,-0.007242671,
0.009332713,0.002353567,0.007080701,-0.001746794,
-0.006323669,-0.002939677,-0.003477659,-0.00998458,
-0.003636595,-0.01133886,-0.00467202,0.001871501,
0.007085004,0.012397287,0.007044066,0.012868379,
-0.002504935,-0.009123897,-0.002560731,-0.00102457,
0.00641161,0.009310724,0.012937878,0.011897477,
-0.001114924,-0.000416741,0.000755348,-0.003547598,
0.002285453,-0.003317108,0.004416575,0.000508626,
-0.003605939,-0.014261093,0.001689266,-0.003558347,
-0.00212876,0.007054572,0.007452566,0.009590807,
-0.003360027,0.016098464,0.002910954,-0.001111683,
0.018033981,0.031806754,0.007314616,0.019728906,
0.008357848,0.017677569,0.014455926,0.008730995,
0.007715144,0.000324759,0.018663613,0.005114626,
0.003465925,-0.002439349,-0.000353686,0.002935669,
-0.002680632,-0.011452414,-0.003803598,-0.01570886,
-0.009097539,-0.002660465,-0.003143349,0.007434576,
-0.002451753,0.008136532,0.003046339,-0.005706917,
0.005490786,0.008256671,0.005701196,0.002572934,
-0.008217194,-0.003975974,0.003596753,-0.004540519,
0.000524415,0.015271509,0.01114461,0.005651958,
-0.010272573,0.000121528,-0.004576946,-0.012719395,
-0.000529501,0.018398583,0.004557229,0.007290562,
-0.016159812,-0.004601693,0.006375481,0,
0.004362098,0.001523815,0.00881952,0.0100139,
-0.00557637,-0.010411622,-0.011348044,-0.007166035,
-0.002911727,-0.001883156,-0.008409293,-0.007217669,
-0.014871296,-0.026543014,-0.030611958,-0.020117567,
0.012405967,-0.005645485,0.016799412,0.007012938,
-0.00146391,-0.012946356,-0.018082986,-0.015543005,
0.00727626,0.009275522,0.02465504,0.011174861,
-0.00210242,0.001283457,-0.000969704,-0.000202738,
0.011182497,0.0105857,0.008224485,0.014197353,
-0.017416365,-0.0217923,-0.011565118,-0.00959903,
0.008046955,0.019385437,0.003406231,0.007168087,
0.013861958,0.014142531,0.006412798,0.014033701,
0.0138852,0.012173627,0.016596234,0.006820818,
-0.001206821,-0.001048553,0.002328855,0.002651006,
-0.012976102,0.000919519,0.006844277,-0.001370936,
0.016765988,0.025634765,0.023715097,0.021670905,
0.00157045,0.004512088,0.009133837,0.011901315,
-0.00219515,-0.004172172,0.005217763,-0.004932145,
0.002828521,0.01261979,0.01176416,0.009913192,
-0.005484476,-0.002435806,-0.000547749,-0.007833827,
0.007773167,-0.007458979,-0.016251423,-0.006849324,
-0.002293115,-0.00172704,0.000402643,0.017911829,
0.000888001,0.017376818,-0.006450875,0.015997027,
0.007254313,0.035321407,0.015116532,-0.00287114,
0.009430088,0.01251522,0.018789221,0.029444528,
-0.003131095,0.003663848,-0.029839927,-0.010917612,
-0.016631537,-0.023519082,0.005127223,-0.017697527,
-0.005602639,-0.015147364,-0.020938027,-0.021452424,
0.00200089,-0.002033204,-0.001000455,0.006738151,
0.058910124,0.002259172,0.011100292,0.001885341,
0.029230764,0.005032757,0.020676904,0.012137759,
0.002893129,-0.00199002,-0.006018501,0.004369257,
0.005192567,0.000866267,0.013415288,0.000832988,
-0.009374879,0.014247533,0.007971847,0.006936096,
0.000675964,0.002728997,0.012907543,0.005602508,
0.007864922,0.002801833,0.006360918,0.001643986,
-0.00646307,-0.009198616,-0.006436577,-0.006109219,
0.006456879,-0.002100803,0.005248318,-0.007247716,
0.004213171,0.005740817,0.012366878,0.012475732,
0.002336138,-0.022317021,-0.01928999,-0.017342041,
0.014649933,-0.006497155,0.002071594,-0.000185816,
0.019969974,-0.004583568,-0.002279355,-0.000557386,
-0.00974352,0.005670513,-0.0029274,-0.00659973,
-0.001949383,-0.00509205,0.00357545,-0.008327875,
4.65E-05,0.004751886,0.011404774,0.010190555,
0.002046045,-0.001615094,-0.001049924,0.004670278,
0.003109188,0.01266822,0.001308524,0.007809632,
0.008234632,0.017343155,0.011698413,0.011070074,
0.008075594,-0.008592165,0.002666362,0.006021934,
0.014929445,0.014742334,0.033774501,0.015962225,
0.009193663,-0.008148606,0.002142049,-0.000624888,
0.011554042,-0.016891063,0.005158839,0.003394417,
0.003206941,-0.017394612,0.013315405,-0.005519478,
-0.006524812,-0.008788655,-0.021912157,-0.028824644,
-0.016617398,-0.012676184,-0.018302347,0.00230436,
-0.008068144,-0.005642615,-0.003186479,-0.004874002,
-0.0134207,-0.000163063,-0.006690301,0.010812291,
0.025282847,0.010921804,0.02482711,0.017004947,
-0.012419026,-0.012349697,0.001434203,0.004225108,
0.024155231,0.010758338,-6.53E-05,0.010742145,
-0.011351124,-0.002382248,-0.00989012,0.004074032,
-0.026626122,-0.01405506,-0.031550213,-0.010849466,
0.001652286,0.004472057,0.017305818,0.009541644,
0.000595629,0.008499677,-0.00753716,-0.013338062,
0.007601795,0.013474651,0.009281467,0.016741299,
-0.010771236,-0.01750826,-0.015064567,0.006075566,
0.014380175,0.006243111,0.010104373,0.003588272,
0.006340908,0.009613361,0.020776931,-0.001918558,
-0.007966173,-0.003511614,0.000151896,-0.004106544,
0.02055167,0.011986569,0.019307798,0.0037726,
0.003511927,-0.000979411,-0.004957814,-0.000349629,
0.006733366,0.001541797,0.000678974,0.010841986,
0.008888516,0.004015633,-0.016489017,-0.003978886,
0.012168563,0.002366421,-0.009410011,0.000173652,
-0.01758091,-0.028895641,-0.02219421,-0.020665078,
-0.016228834,-0.009279283,-0.01035394,-0.005851618,
-0.002318378,-0.007240684,-0.013351668,-0.011415313,
0.01385347,-0.008834021,0.00316447,0.012719928,
-0.046326064,-0.05057865,-0.061524204,-0.054338125,
-0.008827898,-0.001757297,-0.020447238,-0.002354936,
0.035719301,0.028499436,0.040276615,0.034557604,
-0.0213858,-0.016061866,-0.015464542,-0.017979392,
0.022037141,0.026578191,0.033510328,0.031598532,
-0.004321369,-0.004985452,0.006467186,-0.002612622,
-0.023373561,-0.024845586,-0.033307316,-0.019962054,
0.015230043,0.007803515,-0.003778091,0.001474691,
0.006110054,0.004286589,0.014325164,0.008926863,
0.009426703,0.002297493,-0.011512937,-0.013956025,
-0.034301621,-0.048002594,-0.059082944,-0.053468993,
0.021897843,0.042694927,0.070886971,0.058444126,
-0.015923567,-0.02199766,-0.078196795,-0.012373074,
-0.018770217,-0.047962104,-0.063263585,-0.0290763,
0.004994336,0.01581243,-0.005497479,-0.001155465,
0.026066563,0.039142703,0.044164324,0.029692422,
